device_id,status_datetime,received_at,pt_cur,pt_b,p_con,pe_cur,operation_status,operation,remain_time_minutes,remain_time_seconds,status_code,data_cycle,network_cycle
SPC0002,20260519045110,2026-05-19T04:51:10.080Z,1.76,1.75,1.8,1.71,1,1,0,0,0,1,1
SPC0001,20260519045110,2026-05-19T04:51:10.874Z,1.54,1.53,1.8,1.49,1,2,0,59,0,1,1
SPC0001,20260519045111,2026-05-19T04:51:11.902Z,1.54,1.53,1.8,1.49,1,2,2,0,0,1,1
SPC0001,20260519045112,2026-05-19T04:51:12.011Z,1.54,1.54,1.8,1.49,1,2,3,10,0,1,1
SPC0002,20260519045113,2026-05-19T04:51:13.087Z,1.77,1.75,1.8,1.72,1,1,0,0,0,1,1
SPC0001,20260519045113,2026-05-19T04:51:13.887Z,1.55,1.54,1.8,1.5,1,2,4,48,0,1,1
SPC0001,20260519045114,2026-05-19T04:51:14.916Z,1.53,1.55,1.8,1.48,1,2,0,20,0,1,1
SPC0001,20260519045115,2026-05-19T04:51:15.026Z,1.55,1.55,1.8,1.5,1,1,0,0,0,1,1
SPC0002,20260519045116,2026-05-19T04:51:16.098Z,1.79,1.77,1.8,1.74,1,1,0,0,0,1,1
SPC0001,20260519045116,2026-05-19T04:51:16.894Z,1.56,1.55,1.8,1.51,1,1,0,0,0,1,1
SPC0001,20260519045117,2026-05-19T04:51:17.920Z,1.56,1.55,1.8,1.51,1,1,0,0,0,1,1
SPC0001,20260519045118,2026-05-19T04:51:18.028Z,1.56,1.56,1.8,1.51,1,1,0,0,0,1,1
SPC0002,20260519045119,2026-05-19T04:51:19.103Z,1.78,1.77,1.8,1.73,1,1,0,0,0,1,1
SPC0001,20260519045119,2026-05-19T04:51:19.897Z,1.55,1.56,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519045120,2026-05-19T04:51:20.928Z,1.54,1.55,1.8,1.49,1,1,0,0,0,1,1
SPC0001,20260519045121,2026-05-19T04:51:21.037Z,1.52,1.55,1.8,1.47,1,1,0,0,0,1,1
SPC0002,20260519045122,2026-05-19T04:51:22.117Z,1.77,1.78,1.8,1.72,1,1,0,0,0,1,1
SPC0001,20260519045122,2026-05-19T04:51:22.908Z,1.53,1.52,1.8,1.48,1,1,0,0,0,1,1
SPC0001,20260519045123,2026-05-19T04:51:23.939Z,1.55,1.52,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519045124,2026-05-19T04:51:24.049Z,1.53,1.55,1.8,1.48,1,3,4,17,0,1,1
SPC0002,20260519045125,2026-05-19T04:51:25.129Z,1.76,1.78,1.8,1.71,1,1,0,0,0,1,1
SPC0001,20260519045125,2026-05-19T04:51:25.908Z,1.52,1.55,1.8,1.47,1,3,0,18,0,1,1
SPC0001,20260519045126,2026-05-19T04:51:26.950Z,1.5,1.52,1.8,1.45,1,2,4,42,0,1,1
SPC0001,20260519045127,2026-05-19T04:51:27.059Z,1.5,1.52,1.8,1.45,1,2,1,6,0,1,1
SPC0002,20260519045128,2026-05-19T04:51:28.130Z,1.74,1.76,1.8,1.69,1,1,0,0,0,1,1
SPC0001,20260519045128,2026-05-19T04:51:28.913Z,1.49,1.5,1.8,1.44,1,1,0,0,0,1,1
SPC0001,20260519045129,2026-05-19T04:51:29.954Z,1.49,1.5,1.8,1.44,1,1,0,0,0,1,1
SPC0001,20260519045130,2026-05-19T04:51:30.063Z,1.5,1.49,1.8,1.45,1,1,0,0,0,1,1
SPC0002,20260519045131,2026-05-19T04:51:31.138Z,1.76,1.76,1.8,1.71,1,1,0,0,0,1,1
SPC0001,20260519045131,2026-05-19T04:51:31.919Z,1.49,1.49,1.8,1.44,1,3,2,13,0,1,1
SPC0001,20260519045132,2026-05-19T04:51:32.965Z,1.49,1.49,1.8,1.44,1,3,2,33,0,1,1
SPC0001,20260519045133,2026-05-19T04:51:33.074Z,1.48,1.49,1.8,1.43,1,3,1,41,0,1,1
SPC0002,20260519045134,2026-05-19T04:51:34.149Z,1.75,1.76,1.8,1.7,1,1,0,0,0,1,1
SPC0001,20260519045134,2026-05-19T04:51:34.930Z,1.49,1.48,1.8,1.44,1,3,1,6,0,1,1
SPC0001,20260519045135,2026-05-19T04:51:35.972Z,1.5,1.48,1.8,1.45,1,3,0,7,0,1,1
SPC0001,20260519045136,2026-05-19T04:51:36.082Z,1.49,1.5,1.8,1.44,1,3,0,31,0,1,1
SPC0002,20260519045137,2026-05-19T04:51:37.156Z,1.75,1.76,1.8,1.7,1,1,0,0,0,1,1
SPC0001,20260519045137,2026-05-19T04:51:37.937Z,1.5,1.5,1.8,1.45,1,3,2,43,0,1,1
SPC0001,20260519045138,2026-05-19T04:51:38.981Z,1.51,1.5,1.8,1.46,1,3,4,46,0,1,1
SPC0001,20260519045139,2026-05-19T04:51:39.088Z,1.52,1.5,1.8,1.47,1,3,0,28,0,1,1
SPC0002,20260519045140,2026-05-19T04:51:40.159Z,1.75,1.75,1.8,1.7,1,1,0,0,0,1,1
SPC0001,20260519045140,2026-05-19T04:51:40.939Z,1.52,1.52,1.8,1.47,1,1,0,0,0,1,1
SPC0001,20260519045141,2026-05-19T04:51:41.987Z,1.51,1.52,1.8,1.46,1,1,0,0,0,1,1
SPC0001,20260519045142,2026-05-19T04:51:42.097Z,1.52,1.51,1.8,1.47,1,3,0,57,0,1,1
SPC0002,20260519045143,2026-05-19T04:51:43.168Z,1.76,1.75,1.8,1.71,1,1,0,0,0,1,1
SPC0001,20260519045143,2026-05-19T04:51:43.950Z,1.5,1.51,1.8,1.45,1,3,0,14,0,1,1
SPC0001,20260519045144,2026-05-19T04:51:44.992Z,1.5,1.5,1.8,1.45,1,2,0,51,0,1,1
SPC0001,20260519045145,2026-05-19T04:51:45.102Z,1.49,1.5,1.8,1.44,1,1,0,0,0,1,1
SPC0002,20260519045146,2026-05-19T04:51:46.179Z,1.77,1.76,1.8,1.72,1,1,0,0,0,1,1
SPC0001,20260519045146,2026-05-19T04:51:46.957Z,1.5,1.49,1.8,1.45,1,1,0,0,0,1,1
SPC0001,20260519045147,2026-05-19T04:51:47.998Z,1.51,1.49,1.8,1.46,1,2,2,36,0,1,1
SPC0001,20260519045148,2026-05-19T04:51:48.107Z,1.5,1.51,1.8,1.45,1,2,2,22,0,1,1
SPC0002,20260519045149,2026-05-19T04:51:49.179Z,1.79,1.76,1.8,1.74,1,1,0,0,0,1,1
SPC0001,20260519045149,2026-05-19T04:51:49.971Z,1.52,1.51,1.8,1.47,1,2,4,21,0,1,1
SPC0001,20260519045150,2026-05-19T04:51:51.000Z,1.53,1.52,1.8,1.48,1,2,4,56,0,1,1
SPC0001,20260519045151,2026-05-19T04:51:51.108Z,1.51,1.52,1.8,1.46,1,2,1,34,0,1,1
SPC0002,20260519045152,2026-05-19T04:51:52.183Z,1.8,1.79,1.8,1.75,1,1,0,0,0,1,1
SPC0001,20260519045152,2026-05-19T04:51:52.978Z,1.51,1.51,1.8,1.46,1,2,0,57,0,1,1
SPC0001,20260519045154,2026-05-19T04:51:54.007Z,1.51,1.51,1.8,1.46,1,2,1,20,0,1,1
SPC0001,20260519045154,2026-05-19T04:51:54.117Z,1.52,1.51,1.8,1.47,1,2,4,37,0,1,1
SPC0002,20260519045155,2026-05-19T04:51:55.192Z,1.82,1.79,1.8,1.77,1,1,0,0,0,1,1
SPC0001,20260519045155,2026-05-19T04:51:55.987Z,1.52,1.51,1.8,1.47,1,2,2,11,0,1,1
SPC0001,20260519045157,2026-05-19T04:51:57.019Z,1.53,1.52,1.8,1.48,1,2,4,32,0,1,1
SPC0001,20260519045157,2026-05-19T04:51:57.125Z,1.52,1.52,1.8,1.47,1,2,3,13,0,1,1
SPC0002,20260519045158,2026-05-19T04:51:58.201Z,1.84,1.82,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519045158,2026-05-19T04:51:58.993Z,1.51,1.52,1.8,1.46,1,2,3,43,0,1,1
SPC0001,20260519045200,2026-05-19T04:52:00.022Z,1.53,1.52,1.8,1.48,1,2,2,12,0,1,1
SPC0001,20260519045200,2026-05-19T04:52:00.131Z,1.54,1.53,1.8,1.49,1,2,4,39,0,1,1
SPC0002,20260519045201,2026-05-19T04:52:01.206Z,1.82,1.82,1.8,1.77,1,1,0,0,0,1,1
SPC0001,20260519045202,2026-05-19T04:52:02.004Z,1.54,1.53,1.8,1.49,1,2,4,52,0,1,1
SPC0001,20260519045203,2026-05-19T04:52:03.031Z,1.54,1.54,1.8,1.49,1,3,0,34,0,1,1
SPC0001,20260519045203,2026-05-19T04:52:03.140Z,1.54,1.54,1.8,1.49,1,3,1,16,0,1,1
SPC0002,20260519045204,2026-05-19T04:52:04.216Z,1.83,1.82,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519045205,2026-05-19T04:52:05.016Z,1.53,1.54,1.8,1.48,1,1,0,0,0,1,1
SPC0001,20260519045206,2026-05-19T04:52:06.044Z,1.53,1.54,1.8,1.48,1,1,0,0,0,1,1
SPC0001,20260519045206,2026-05-19T04:52:06.154Z,1.53,1.53,1.8,1.48,1,1,0,0,0,1,1
SPC0002,20260519045207,2026-05-19T04:52:07.233Z,1.81,1.82,1.8,1.76,1,1,0,0,0,1,1
SPC0001,20260519045208,2026-05-19T04:52:08.025Z,1.52,1.53,1.8,1.47,1,1,0,0,0,1,1
SPC0001,20260519045209,2026-05-19T04:52:09.055Z,1.53,1.52,1.8,1.48,1,1,0,0,0,1,1
SPC0001,20260519045209,2026-05-19T04:52:09.163Z,1.54,1.52,1.8,1.49,1,1,0,0,0,1,1
SPC0002,20260519045210,2026-05-19T04:52:10.234Z,1.79,1.81,1.8,1.74,1,1,0,0,0,1,1
SPC0001,20260519045211,2026-05-19T04:52:11.026Z,1.53,1.54,1.8,1.48,1,3,0,25,0,1,1
SPC0001,20260519045212,2026-05-19T04:52:12.057Z,1.51,1.54,1.8,1.46,1,2,4,20,0,1,1
SPC0001,20260519045212,2026-05-19T04:52:12.167Z,1.51,1.51,1.8,1.46,1,2,3,35,0,1,1
SPC0002,20260519045213,2026-05-19T04:52:13.245Z,1.79,1.81,1.8,1.74,1,1,0,0,0,1,1
SPC0001,20260519045214,2026-05-19T04:52:14.038Z,1.52,1.51,1.8,1.47,1,2,1,11,0,1,1
SPC0001,20260519045215,2026-05-19T04:52:15.069Z,1.51,1.52,1.8,1.46,1,2,2,16,0,1,1
SPC0001,20260519045215,2026-05-19T04:52:15.177Z,1.5,1.52,1.8,1.45,1,3,1,37,0,1,1
SPC0002,20260519045216,2026-05-19T04:52:16.252Z,1.81,1.79,1.8,1.76,1,1,0,0,0,1,1
SPC0001,20260519045217,2026-05-19T04:52:17.042Z,1.49,1.5,1.8,1.44,1,3,1,32,0,1,1
SPC0001,20260519045218,2026-05-19T04:52:18.084Z,1.5,1.5,1.8,1.45,1,3,0,18,0,1,1
SPC0001,20260519045218,2026-05-19T04:52:18.178Z,1.49,1.5,1.8,1.44,1,3,4,13,0,1,1
SPC0002,20260519045219,2026-05-19T04:52:19.255Z,1.82,1.79,1.8,1.77,1,1,0,0,0,1,1
SPC0001,20260519045220,2026-05-19T04:52:20.048Z,1.5,1.5,1.8,1.45,1,1,0,0,0,1,1
SPC0001,20260519045221,2026-05-19T04:52:21.089Z,1.51,1.5,1.8,1.46,1,3,1,16,0,1,1
SPC0001,20260519045221,2026-05-19T04:52:21.182Z,1.52,1.5,1.8,1.47,1,2,2,19,0,1,1
SPC0002,20260519045222,2026-05-19T04:52:22.264Z,1.83,1.82,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519045223,2026-05-19T04:52:23.055Z,1.53,1.52,1.8,1.48,1,3,0,46,0,1,1
SPC0001,20260519045224,2026-05-19T04:52:24.103Z,1.55,1.52,1.8,1.5,1,3,4,23,0,1,1
SPC0001,20260519045224,2026-05-19T04:52:24.195Z,1.55,1.55,1.8,1.5,1,3,0,46,0,1,1
SPC0002,20260519045225,2026-05-19T04:52:25.266Z,1.83,1.82,1.8,1.78,1,2,0,38,0,1,1
SPC0001,20260519045226,2026-05-19T04:52:26.065Z,1.56,1.55,1.8,1.51,1,3,4,42,0,1,1
SPC0001,20260519045227,2026-05-19T04:52:27.111Z,1.57,1.56,1.8,1.52,1,3,0,5,0,1,1
SPC0001,20260519045227,2026-05-19T04:52:27.207Z,1.57,1.56,1.8,1.52,1,3,4,23,0,1,1
SPC0002,20260519045228,2026-05-19T04:52:28.277Z,1.83,1.83,1.8,1.78,1,2,0,57,0,1,1
SPC0001,20260519045229,2026-05-19T04:52:29.073Z,1.56,1.57,1.8,1.51,1,3,3,33,0,1,1
SPC0001,20260519045230,2026-05-19T04:52:30.116Z,1.57,1.57,1.8,1.52,1,2,4,2,0,1,1
SPC0001,20260519045230,2026-05-19T04:52:30.211Z,1.58,1.57,1.8,1.53,1,2,3,2,0,1,1
SPC0002,20260519045231,2026-05-19T04:52:31.284Z,1.81,1.83,1.8,1.76,1,2,0,45,0,1,1
SPC0001,20260519045232,2026-05-19T04:52:32.078Z,1.58,1.57,1.8,1.53,1,2,2,23,0,1,1
SPC0001,20260519045233,2026-05-19T04:52:33.121Z,1.56,1.58,1.8,1.51,1,2,0,26,0,1,1
SPC0001,20260519045233,2026-05-19T04:52:33.214Z,1.57,1.58,1.8,1.52,1,2,4,52,0,1,1
SPC0002,20260519045234,2026-05-19T04:52:34.286Z,1.79,1.81,1.8,1.74,1,2,3,45,0,1,1
SPC0001,20260519045235,2026-05-19T04:52:35.085Z,1.58,1.57,1.8,1.53,1,2,4,40,0,1,1
SPC0001,20260519045236,2026-05-19T04:52:36.129Z,1.6,1.57,1.8,1.55,1,2,4,44,0,1,1
SPC0001,20260519045236,2026-05-19T04:52:36.221Z,1.6,1.6,1.8,1.55,1,2,2,8,0,1,1
SPC0002,20260519045237,2026-05-19T04:52:37.295Z,1.78,1.81,1.8,1.73,1,2,1,42,0,1,1
SPC0001,20260519045238,2026-05-19T04:52:38.101Z,1.6,1.6,1.8,1.55,1,2,1,11,0,1,1
SPC0001,20260519045239,2026-05-19T04:52:39.129Z,1.61,1.6,1.8,1.56,1,2,3,1,0,1,1
SPC0001,20260519045239,2026-05-19T04:52:39.226Z,1.61,1.6,1.8,1.56,1,2,0,30,0,1,1
SPC0002,20260519045240,2026-05-19T04:52:40.303Z,1.77,1.78,1.8,1.72,1,2,2,48,0,1,1
SPC0001,20260519045241,2026-05-19T04:52:41.100Z,1.63,1.61,1.8,1.58,1,3,2,56,0,1,1
SPC0001,20260519045242,2026-05-19T04:52:42.139Z,1.63,1.61,1.8,1.58,1,3,4,43,0,1,1
SPC0001,20260519045242,2026-05-19T04:52:42.233Z,1.62,1.63,1.8,1.57,1,3,3,43,0,1,1
SPC0002,20260519045243,2026-05-19T04:52:43.307Z,1.78,1.78,1.8,1.73,1,2,3,11,0,1,1
SPC0001,20260519045244,2026-05-19T04:52:44.103Z,1.62,1.63,1.8,1.57,1,3,1,6,0,1,1
SPC0001,20260519045245,2026-05-19T04:52:45.149Z,1.64,1.62,1.8,1.59,1,3,3,3,0,1,1
SPC0001,20260519045245,2026-05-19T04:52:45.242Z,1.64,1.62,1.8,1.59,1,3,4,33,0,1,1
SPC0002,20260519045246,2026-05-19T04:52:46.318Z,1.79,1.78,1.8,1.74,1,2,3,7,0,1,1
SPC0001,20260519045247,2026-05-19T04:52:47.112Z,1.62,1.64,1.8,1.57,1,3,1,59,0,1,1
SPC0001,20260519045248,2026-05-19T04:52:48.151Z,1.63,1.64,1.8,1.58,1,3,4,1,0,1,1
SPC0001,20260519045248,2026-05-19T04:52:48.245Z,1.64,1.63,1.8,1.59,1,3,3,32,0,1,1
SPC0002,20260519045249,2026-05-19T04:52:49.326Z,1.79,1.78,1.8,1.74,1,2,4,17,0,1,1
SPC0001,20260519045250,2026-05-19T04:52:50.115Z,1.64,1.63,1.8,1.59,1,3,1,14,0,1,1
SPC0001,20260519045251,2026-05-19T04:52:51.161Z,1.62,1.64,1.8,1.57,1,3,4,26,0,1,1
SPC0001,20260519045251,2026-05-19T04:52:51.252Z,1.63,1.64,1.8,1.58,1,3,2,54,0,1,1
SPC0002,20260519045252,2026-05-19T04:52:52.327Z,1.78,1.79,1.8,1.73,1,2,3,56,0,1,1
SPC0001,20260519045253,2026-05-19T04:52:53.120Z,1.61,1.63,1.8,1.56,1,3,3,1,0,1,1
SPC0001,20260519045254,2026-05-19T04:52:54.165Z,1.6,1.63,1.8,1.55,1,3,4,18,0,1,1
SPC0001,20260519045254,2026-05-19T04:52:54.258Z,1.62,1.6,1.8,1.57,1,3,3,20,0,1,1
SPC0002,20260519045255,2026-05-19T04:52:55.333Z,1.77,1.79,1.8,1.72,1,2,1,38,0,1,1
SPC0001,20260519045256,2026-05-19T04:52:56.130Z,1.6,1.6,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519045257,2026-05-19T04:52:57.171Z,1.6,1.6,1.8,1.55,1,3,2,25,0,1,1
SPC0001,20260519045257,2026-05-19T04:52:57.258Z,1.58,1.6,1.8,1.53,1,3,4,2,0,1,1
SPC0002,20260519045258,2026-05-19T04:52:58.336Z,1.78,1.77,1.8,1.73,1,2,4,57,0,1,1
SPC0001,20260519045259,2026-05-19T04:52:59.131Z,1.6,1.58,1.8,1.55,1,3,0,19,0,1,1
SPC0001,20260519045300,2026-05-19T04:53:00.172Z,1.59,1.58,1.8,1.54,1,2,1,38,0,1,1
SPC0001,20260519045300,2026-05-19T04:53:00.264Z,1.58,1.59,1.8,1.53,1,2,1,4,0,1,1
SPC0002,20260519045301,2026-05-19T04:53:01.343Z,1.79,1.77,1.8,1.74,1,3,2,59,0,1,1
SPC0001,20260519045302,2026-05-19T04:53:02.141Z,1.59,1.59,1.8,1.54,1,2,1,20,0,1,1
SPC0001,20260519045303,2026-05-19T04:53:03.178Z,1.57,1.59,1.8,1.52,1,3,1,45,0,1,1
SPC0001,20260519045303,2026-05-19T04:53:03.265Z,1.58,1.59,1.8,1.53,1,3,1,11,0,1,1
SPC0002,20260519045304,2026-05-19T04:53:04.348Z,1.81,1.79,1.8,1.76,1,3,3,45,0,1,1
SPC0001,20260519045305,2026-05-19T04:53:05.145Z,1.58,1.58,1.8,1.53,1,3,2,14,0,1,1
SPC0001,20260519045306,2026-05-19T04:53:06.183Z,1.56,1.58,1.8,1.51,1,3,2,47,0,1,1
SPC0001,20260519045306,2026-05-19T04:53:06.274Z,1.55,1.56,1.8,1.5,1,3,0,4,0,1,1
SPC0002,20260519045307,2026-05-19T04:53:07.359Z,1.82,1.79,1.8,1.77,1,3,2,49,0,1,1
SPC0001,20260519045308,2026-05-19T04:53:08.156Z,1.55,1.56,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519045309,2026-05-19T04:53:09.188Z,1.56,1.55,1.8,1.51,1,1,0,0,0,1,1
SPC0001,20260519045309,2026-05-19T04:53:09.282Z,1.58,1.55,1.8,1.53,1,1,0,0,0,1,1
SPC0002,20260519045310,2026-05-19T04:53:10.360Z,1.82,1.82,1.8,1.77,1,3,1,13,0,1,1
SPC0001,20260519045311,2026-05-19T04:53:11.167Z,1.59,1.58,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519045312,2026-05-19T04:53:12.197Z,1.59,1.58,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519045312,2026-05-19T04:53:12.290Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0002,20260519045313,2026-05-19T04:53:13.367Z,1.82,1.82,1.8,1.77,1,2,4,32,0,1,1
SPC0001,20260519045314,2026-05-19T04:53:14.176Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045315,2026-05-19T04:53:15.204Z,1.6,1.61,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519045315,2026-05-19T04:53:15.297Z,1.6,1.61,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519045316,2026-05-19T04:53:16.376Z,1.81,1.82,1.8,1.76,1,2,2,55,0,1,1
SPC0001,20260519045317,2026-05-19T04:53:17.178Z,1.6,1.6,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519045318,2026-05-19T04:53:18.205Z,1.58,1.6,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519045318,2026-05-19T04:53:18.298Z,1.6,1.58,1.8,1.55,1,2,0,42,0,1,1
SPC0002,20260519045319,2026-05-19T04:53:19.391Z,1.79,1.82,1.8,1.74,1,2,1,12,0,1,1
SPC0001,20260519045320,2026-05-19T04:53:20.190Z,1.61,1.58,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045321,2026-05-19T04:53:21.219Z,1.61,1.61,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045321,2026-05-19T04:53:21.311Z,1.6,1.61,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519045322,2026-05-19T04:53:22.400Z,1.8,1.79,1.8,1.75,1,2,4,33,0,1,1
SPC0001,20260519045323,2026-05-19T04:53:23.194Z,1.6,1.6,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519045324,2026-05-19T04:53:24.228Z,1.59,1.6,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519045324,2026-05-19T04:53:24.320Z,1.6,1.59,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519045325,2026-05-19T04:53:25.412Z,1.8,1.79,1.8,1.75,1,2,2,48,0,1,1
SPC0001,20260519045326,2026-05-19T04:53:26.199Z,1.62,1.59,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519045327,2026-05-19T04:53:27.232Z,1.61,1.62,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045327,2026-05-19T04:53:27.325Z,1.59,1.62,1.8,1.54,1,1,0,0,0,1,1
SPC0002,20260519045328,2026-05-19T04:53:28.414Z,1.8,1.8,1.8,1.75,1,2,0,53,0,1,1
SPC0001,20260519045329,2026-05-19T04:53:29.207Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519045330,2026-05-19T04:53:30.232Z,1.58,1.59,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519045330,2026-05-19T04:53:30.328Z,1.57,1.58,1.8,1.52,1,1,0,0,0,1,1
SPC0002,20260519045331,2026-05-19T04:53:31.416Z,1.8,1.8,1.8,1.75,1,2,3,15,0,1,1
SPC0001,20260519045332,2026-05-19T04:53:32.207Z,1.58,1.58,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519045333,2026-05-19T04:53:33.241Z,1.6,1.58,1.8,1.55,1,3,0,34,0,1,1
SPC0001,20260519045333,2026-05-19T04:53:33.335Z,1.59,1.58,1.8,1.54,1,3,4,22,0,1,1
SPC0002,20260519045334,2026-05-19T04:53:34.426Z,1.81,1.8,1.8,1.76,1,2,0,51,0,1,1
SPC0001,20260519045335,2026-05-19T04:53:35.209Z,1.58,1.59,1.8,1.53,1,3,3,54,0,1,1
SPC0001,20260519045336,2026-05-19T04:53:36.256Z,1.59,1.59,1.8,1.54,1,3,1,43,0,1,1
SPC0001,20260519045336,2026-05-19T04:53:36.348Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0002,20260519045337,2026-05-19T04:53:37.440Z,1.83,1.8,1.8,1.78,1,2,0,55,0,1,1
SPC0001,20260519045338,2026-05-19T04:53:38.223Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045339,2026-05-19T04:53:39.269Z,1.62,1.61,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519045339,2026-05-19T04:53:39.362Z,1.61,1.61,1.8,1.56,1,1,0,0,0,1,1
SPC0002,20260519045340,2026-05-19T04:53:40.447Z,1.83,1.83,1.8,1.78,1,2,1,19,0,1,1
SPC0001,20260519045341,2026-05-19T04:53:41.229Z,1.62,1.61,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519045342,2026-05-19T04:53:42.275Z,1.63,1.61,1.8,1.58,1,1,0,0,0,1,1
SPC0001,20260519045342,2026-05-19T04:53:42.369Z,1.62,1.63,1.8,1.57,1,1,0,0,0,1,1
SPC0002,20260519045343,2026-05-19T04:53:43.462Z,1.84,1.83,1.8,1.79,1,3,1,43,0,1,1
SPC0001,20260519045344,2026-05-19T04:53:44.245Z,1.61,1.63,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045345,2026-05-19T04:53:45.275Z,1.61,1.61,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519045345,2026-05-19T04:53:45.368Z,1.59,1.61,1.8,1.54,1,3,4,40,0,1,1
SPC0002,20260519045346,2026-05-19T04:53:46.477Z,1.84,1.84,1.8,1.79,1,3,3,43,0,1,1
SPC0001,20260519045347,2026-05-19T04:53:47.253Z,1.61,1.59,1.8,1.56,1,3,2,46,0,1,1
SPC0001,20260519045348,2026-05-19T04:53:48.278Z,1.59,1.59,1.8,1.54,1,3,2,1,0,1,1
SPC0001,20260519045348,2026-05-19T04:53:48.372Z,1.61,1.59,1.8,1.56,1,3,1,54,0,1,1
SPC0002,20260519045349,2026-05-19T04:53:49.476Z,1.84,1.84,1.8,1.79,1,3,3,28,0,1,1
SPC0001,20260519045350,2026-05-19T04:53:50.259Z,1.61,1.59,1.8,1.56,1,2,1,19,0,1,1
SPC0001,20260519045351,2026-05-19T04:53:51.287Z,1.6,1.61,1.8,1.55,1,2,4,17,0,1,1
SPC0001,20260519045351,2026-05-19T04:53:51.380Z,1.61,1.61,1.8,1.56,1,3,2,17,0,1,1
SPC0002,20260519045352,2026-05-19T04:53:52.486Z,1.85,1.84,1.8,1.8,1,3,1,6,0,1,1
SPC0001,20260519045353,2026-05-19T04:53:53.267Z,1.61,1.61,1.8,1.56,1,3,4,43,0,1,1
SPC0001,20260519045354,2026-05-19T04:53:54.295Z,1.62,1.61,1.8,1.57,1,3,2,35,0,1,1
SPC0001,20260519045354,2026-05-19T04:53:54.390Z,1.6,1.62,1.8,1.55,1,3,1,38,0,1,1
SPC0002,20260519045355,2026-05-19T04:53:55.495Z,1.85,1.84,1.8,1.8,1,3,4,1,0,1,1
SPC0001,20260519045356,2026-05-19T04:53:56.275Z,1.6,1.62,1.8,1.55,1,3,4,10,0,1,1
SPC0001,20260519045357,2026-05-19T04:53:57.303Z,1.6,1.6,1.8,1.55,1,3,1,35,0,1,1
SPC0001,20260519045357,2026-05-19T04:53:57.397Z,1.59,1.6,1.8,1.54,1,3,2,4,0,1,1
SPC0002,20260519045358,2026-05-19T04:53:58.507Z,1.86,1.85,1.8,1.81,1,3,1,0,0,1,1
SPC0001,20260519045359,2026-05-19T04:53:59.283Z,1.59,1.59,1.8,1.54,1,2,4,47,0,1,1
SPC0001,20260519045400,2026-05-19T04:54:00.309Z,1.59,1.59,1.8,1.54,1,2,1,11,0,1,1
SPC0001,20260519045400,2026-05-19T04:54:00.401Z,1.58,1.59,1.8,1.53,1,2,0,4,0,1,1
SPC0002,20260519045401,2026-05-19T04:54:01.508Z,1.88,1.85,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519045402,2026-05-19T04:54:02.286Z,1.6,1.59,1.8,1.55,1,3,0,29,0,1,1
SPC0001,20260519045403,2026-05-19T04:54:03.312Z,1.6,1.6,1.8,1.55,1,3,1,41,0,1,1
SPC0001,20260519045403,2026-05-19T04:54:03.406Z,1.61,1.6,1.8,1.56,1,3,1,52,0,1,1
SPC0002,20260519045404,2026-05-19T04:54:04.511Z,1.86,1.88,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519045405,2026-05-19T04:54:05.292Z,1.62,1.61,1.8,1.57,1,3,4,17,0,1,1
SPC0001,20260519045406,2026-05-19T04:54:06.320Z,1.61,1.61,1.8,1.56,1,3,4,33,0,1,1
